question_id,winner,hardness_score
8fa52d795e694f7090a040ef0b20bf39,model_b,3
ef984dddbedc45a08604e913d2353200,model_a,1
703d31c956414dbe90ddd1ff34baba36,model_b,1
21a8b04731a64bc5a9bf5ce22ce0e024,model_a,2
6112b696ca054abbb1a91881d1d94929,model_b,3
58165b5e33c64812b00251cd96d0e82b,model_a,3
c11a193723d24b3ab833dc451dc7ec7a,model_b,2
5f5a29ecf6424b3e9b64d08decc2c04b,model_a,1
d9fe75ac87b44648a89804d5e2cd8425,model_b,0
6d351dea07e34c7eb724508f96f00432,model_a,2
006e3d3c806e49ac974901029276912e,model_a,0
856918c448ff449985010606d25c0efb,model_a,1
4d300e390e884835954826c7a9bb8db5,model_b,1
5903995c591b4d9699cd86f903bbf7cd,model_b,0
575e308e211d4a15b15b3c8f5f9249d5,model_b,1
c6b03adb560248c4809ccffede27fba0,model_b,2
6a2a5cae832845ee86d8f8e5c02ad8f3,model_a,0
4a5dae2935344c38bb67ce774614ecd6,model_b,1
f6c0b5c01e3a48828a88c265b9baea6f,model_a,0
94c6771285b04b1ea2c7a8f6e46f3e11,model_a,2
24b8bc1eaab74415b68d557fa0ba6ae7,model_b,1
d48612e9c6214800ad1aef6ab5c66a13,model_a,0
638a345de8ae41fe91c093c99545eb57,model_a,3
fc3061f27a714c3195a384978d833a5c,model_b,0
2471191f0fdf4884b7a9b0cda425a507,model_b,2
fdbc7129b9d94d6e895d705767fdd265,model_b,2
20b1701abd694b1ba6a973ed6c45c33b,model_b,1
2fb4ff37abf04e25b45b8bb1302f5446,tie (bothbad),2
d04a6c30088641ec81b620c0ef68ae83,model_b,0
4ff1eae2703349cc8311a76d064ce498,model_a,1
3eb72d9ae81643a2ada3274d16e20c87,model_b,0
97463b9d150a40a88486c900db8061ad,tie (bothbad),3
b0163081579b49c5af895defca871c1f,model_b,0
36d93e1f1b2448c59b7ef424b0ccf507,tie (bothbad),0
792006050a6841038e32df472557cefd,model_a,3
80d41b73f52d47d2bac776dba287489f,tie (bothbad),0
297307f955324f3e9d3493691d90b62a,model_a,0
59b8efcdcda24c81b8456337422dfa99,model_b,0
57255983ea154256b8d1fd1becf68ad7,model_b,2
adc21d914ed04996b86144db1a1fcdb9,model_a,0
79a3ac049c194b918d2bf1d975f53299,model_a,0
2f01bce427bb4855b19827395f555aff,model_b,2
273b76fb1c724a9bbf089c3ab061adb2,model_b,0
06452a8ac4f34b30aa92f77cb91fd702,model_b,2
fc99c1412446446684340eb5f95a288b,model_b,1
893144131c18493f8a93a7cd56d359be,model_a,3
dcf5d8ecde444d5e8e8419a3bd672045,model_b,1
c6029d0970184c16865a2c3972d7e5f1,model_b,1
362a45c590b14e80a539864c60d697d2,model_a,2
9d2dcbd2546743df83ce31e46d3bcc74,model_b,2
6688867fd69848e9bddce67e5f7019e7,model_a,0
93ba70f5408c4ddca2b6844b9fc9d864,tie (bothbad),0
4e07f4afca514ee09fa38d6d80c9b508,model_b,0
bfb9c475534c4882b44682ab0cce8125,model_a,0
0feccd2eb43b462ba37c02b68119977a,model_b,0
20c7b734fd0f452fb98c39c0c2d61178,model_a,1
4adaa477164144e2ac6348004f735715,model_a,0
36a05255decd44019588c37800e96e49,model_a,0
add5a36db20a4f11a485437b1b28464f,model_a,3
bccc3eb8977947f2b87a43cf69f371a2,model_b,3
581fd18dc9ba455193c393c2b60356ba,model_b,2
b6abfae767d24f829343fce2a7076534,model_b,2
ff134b97b3a6427ea7ed22a8fa4cc1e5,model_b,3
032c2de01e8d4dba9dca778dbadc9fae,model_a,2
d29ff1a99e584cb785b1646618614cbf,tie (bothbad),2
8d1837eceef04b1cb5d9e8abad6fb923,model_a,1
c65064d0180e4f7f8c1fe0b5c68d0934,model_b,3
efc79eadb9ae4501bd72a70e49686822,model_b,0
03b7e9183c57419592f692d2bac20e3b,tie (bothbad),0
c557bfd445d64a80affe119f80c4a7e6,tie (bothbad),3
e165164620c34c6bbb2ba58719897291,model_b,1
a3cc457692054623b913de7eeb9c363d,model_a,3
1bac6e1dfc354a64987acb35ae9bc2f7,model_a,0
ca1423ed52c94c10aacc1acd7685d87c,model_a,0
3cf522d96f7d49e4aab9fe6b6641d810,tie (bothbad),0
16682eaf78c74ea4b5bfd7f3d72d6edc,model_a,1
dd5eb39be15546b1be12ff01f9aa5018,model_b,3
a24bc2e75a5f493fba3dc00008fa5f34,model_a,2
5100f5c69a1c48fe896830d2be2973f1,model_b,0
ae904e412e064465b42673d56c6f8512,model_b,0
b9be87ed873c4f54bfce80073182b74d,model_a,1
44936721843544ecb60dc2e27e37223f,model_b,3
1b73387238e94e28a29c846bd9593a9d,model_b,0
f5f51c982e734ccf83e84cc85e6621b7,model_a,3
6371c69dac3f4831948dbd6755833208,model_b,2
2a886adad66848e890a8c7dab046e0dd,model_b,0
b517c7307ba449d2b6bf33ba33a83c3a,model_b,3
15cca0f0aa99466b88295695346e239b,model_b,0
c4c3a588c6c6420a9373904eefef8809,model_a,0
1cc3918e4213423d909e322240919824,model_a,2
b450e782e6f64b57a9794a1f2c8bef17,model_a,0
72fd8943afd44c67a148846a616746ba,model_a,2
4fb5eb792d524b7686925589e86daed7,model_a,2
06f1d5ed93144123ab6e83dabb2a535d,model_a,3
d612329047fb41e1bbb23e6117e32c9e,model_b,0
5af5fe383f6f423f927cf8db484db169,model_b,0
2da810b69f5e423985b358e1b66dccbf,model_a,3
3133a6e441be44b6bc7177df0e6fd5dd,model_a,2
9b0ad4f789a142fdbdafcece8a491d19,model_a,0
957a07bc19df4532b5f6ef2059b4e1cc,model_a,0
43cef144ca7e4530b469fec756cdb665,model_a,2
7b2e653f586c433d8c230e9f3090fadc,tie (bothbad),2
dd617edca0fa41c4a59264b340a13cb8,model_b,2
2115b88e92d646aaa257b6949c48ddb9,model_a,3
2e1541fedf9c4baaa56f258c93c02951,tie (bothbad),2
12568626972b4002acd4ca1aa5f5991a,model_a,1
a859cfcb75354c57b7a50eda2133d97d,model_a,0
782cd6b471984d7c8b5a202c4f2468ab,model_a,0
57396e6cdc8b428880be4040043197da,model_b,2
2878726485134fccb1e62cb2d8a532bc,model_a,1
827b886d01bf4a27b4ed7f364b9c06d1,model_a,2
c347cfa159274c6b9252401a7c441d8d,model_b,1
3ac1583a326d4de1b6733d15c5a5d553,model_a,2
175ffbf34d71470a80c9f9cec2601276,model_b,1
c6317c29f73e4720845496534f554701,model_a,3
ffc28204fc4a45e697e5b7037ae1b23d,model_a,0
c8594dab9cd24639b7630a60e948e7cf,model_a,1
e23727a386974f768e9db1ecbdeac971,model_b,2
459189d5309b4d98a9ab819b1fbf2364,model_b,0
a29e1085e2dd46928014479a083a053e,model_b,3
00a3a64d781a4f21a6df5be75145682b,tie (bothbad),0
a6536db0131542c29445f009da948c34,model_a,1
a47bf938f60347e9b5d9ad58d67b1344,model_b,0
67942f2ba5c2404ba11e3c4ed17fa44a,model_b,3
5b3a99e51c80453db7990f2810bb3df9,model_b,1
403d388f483441d89b882a9a020566a1,model_b,0
9a87734072174d06ba290827d79c6106,model_a,0
3a8aeb50a7df4df6a0bbc84dbf1e4987,model_b,2
313a29463e844d8c9b41597ec91ae40b,model_b,0
5e9f649476cb45f098597931bb63b906,model_b,0
c5a0db6cd34a41e29468c1bc79a41970,tie (bothbad),2
856582018f274574bd4c0932282ca029,model_b,1
851881bd929e4ebc94c03be57a72d4be,model_b,0
6b0c3a3ff07d468896b42db4dfe1c757,model_a,1
4f4b4bd20c004de7923c4fd90b1e58c9,tie (bothbad),0
d3f50bc909df420e948e826833b4badf,model_a,0
8abc38a86ca74052a88c0962c32a2b93,model_b,0
6e971917b6294a86a1486e74d254a4b6,model_b,2
250d956aa61d4ac2ab3e89d672cbfe25,model_a,3
f69f7e02b3ac4c499518c0f8760c6f23,model_b,0
7047f15a77054c778b127502583a56ad,model_b,1
7e610ba2e2ae4893a120738dc3588828,model_a,0
ce8dde67407f44f5be977a0a057eae9e,model_a,0
83a897600e9a4d7386dc1ff1ad4830ce,model_b,1
ddb9b334784d42d18c25e706d7d01c18,model_a,0
b0f5614f8c3e4f568f95a58675380a02,model_a,1
676f7897bd904529931c72fce077ba27,model_b,3
34e02d1f971f47c092dc27921528a5d5,model_b,2
2b8ed76abaf64d2aa74fb5df6f61782b,model_b,2
f59d856b73a548e295137b7359812a8a,tie,0
52e964c10f3f45da9ec8039d52dabd6a,tie (bothbad),1
b79b1a764e8a435fb780e2f5f1bf6c5b,model_b,1
2ac77a8d859742d38e1f5a550b2bdde5,model_b,2
30280478f18e4cdfa31f0d926d8dc7e0,model_b,3
afdc701f16fa43f9a705b45aa38d1cd3,model_b,1
c1c3f77133df4134a8ab4877172d7453,model_b,3
79fba10975d64f5ea85487c8671210f0,model_b,0
020e3dc295884568b415a8e945d98291,tie (bothbad),3
7f23ca9c6e0a432ca1dafb143c2b2c18,model_a,0
8a0aa27395264df7aea3eeb4fedfcc86,model_b,1
b1c772bf18ff42aaafd6a5eae1ef699c,model_a,3
734bf821522946a9a1e18467721c8938,model_b,3
36dfe5892168468286583482b0dc9020,model_a,0
6bde318d42304130a2c5c26e180ee4b4,model_b,1
9246037b99e24ee38319062d10df5c3d,model_a,3
9abccf64615b4395a86869887372d83a,model_b,3
df6268a97d9242a98cdac5377f10950e,model_b,0
287d0a3e51f942eeb0e8a28bb589dc46,model_b,1
5a4bb56ca60b4e3186c136f24336d0c1,tie (bothbad),1
e048c16a5f4c435e9334bb63e5ebb80c,model_b,2
b03eecc857f74b7383055c891f6c58e7,model_b,1
88c7b95e8da34e679982a9d6b0144aa7,model_a,1
c8f687b14c4f4c8c9af6df3e2680f7fa,model_a,0
868f636268ad43239b403a4dc00d08f5,model_a,3
adad46b0a9574c5bafe1fbc411f08f94,model_b,0
d2fd4f94e89b4d2c9710e1c58de0e69b,model_a,3
fea40dfed5b64382802ee08c8486abaf,model_b,0
df237166d0ea4c5ea05e1857276f5035,model_b,2
f525eaa09fc747e39858475a2fbbbaeb,model_a,1
bc247938465e4000adf7e57fa20be4a5,model_a,0
630bf642cad84806bddef28f9a2f1ab5,tie (bothbad),0
745caa2dbc754e9aaf28d7a1edcff633,model_b,2
8db2443bfaa74a85a2e81b445dcb6c71,model_a,1
27f2db600b2740508328a7c1592564b2,model_b,0
38913638cf154336bb1b7d99964df59e,model_b,1
830ee4fd0d3d4c339d65dd9cf12980d9,model_b,0
bba6461a09d442c49731bb30a5611a0c,model_b,0
44ebc9771191462eac5334dc889fa195,model_a,0
cb0c47349140460fa44a91a03372f43c,model_b,3
4ce33375db9441c88fb8b66fcf228d67,model_b,1
7c43495e041c4183af938381c2d38518,model_a,1
df38e7f7645646f1a5fdab7feb7cbb13,model_b,2
951a9fac90624a60abd6319fb8701ac3,model_b,0
93bf01ded5ca4e1e8a36450b873f8a0c,model_a,0
99a723b6b2b24ef1923feca0496637a1,model_a,1
8a6b1a51970c4c768afdf904b4e25c76,model_b,2
d588a815b32a4f89a0274f6c5b97a81c,model_b,0
fd0d3dd7fc904f859e0e1a36da1c2922,model_a,0
69207453655046f8afc6189f54a5e6b4,model_a,1
b82d26e7d17a4094b46b927afafe9d7a,model_b,1
dcec166db5624c9dbf80bbbc658af127,model_a,2
139f234586c04a939f57a8718a49b418,model_a,0
d1ff04c149f64711aa32e4bb6276d58d,model_b,1
8234d4fca3054a72ba9a522dc2b8fa8a,model_a,2
b7efe82832cb47e0bcab2791f0b356dc,model_a,1
3a61dd2d0d824447b22df8b624310ac7,tie (bothbad),1
6b25438e5fcb4f7c9f5f9ab3ffaa304e,model_b,0
f7aa40352621463eba5ca7099c537f74,model_a,0
93215f89db134bf6b6bce1731f18e4e1,model_a,1
b09b2ca3646744f59c7c02bd1f57890a,model_b,2
f4022c20ba28445e8f9945126f3e9a5f,model_a,3
b289ab8500b74c99b2edd6b5d2be4e06,model_b,0
810e580632f849e89d0561f45ca009c6,tie (bothbad),3
8e883224f3d6436dbb0ff447a0b225c7,model_a,0
37f5d9f42eba4ae78ab6da0bddfdb1bf,model_b,0
af6f96d2b65d4ff3bb3a055899a51877,model_b,0
a544ff088f4d4d12949d2448888cb300,model_a,3
9fabdb2e0ece415588aff9a9ca983ef1,model_a,2
6ba1a081c5b0464182cddc1ed9ac391f,model_b,0
3251d07ae75f4b0ebe78000d5432062b,model_a,2
72857e82915a4c4eaae87828c1287cde,model_a,2
13e84d8d7fa64e6eb63b4ae266929f66,model_b,0
6092e882b7124b728a0e38bad30f0f4f,model_a,3
a5df5106fcae4ece9705bb107a64759e,model_b,3
03cc265aef124cbd927026a2af98c29c,model_a,0
c16608633d9a489d95918cd52f39a780,tie (bothbad),2
27c4a769c45c4307828afe86f0812a7a,model_a,2
232a68b72529432b84249db5d8eabb1c,tie (bothbad),3
89c6ec96e26a43e28bc04b448085718a,model_b,2
35cf5af616e6455484f07d6c7156e79a,model_b,0
127b8102bde947918f3df151f7abec42,model_b,3
95a0c9d71cbc4865a597696370348538,model_b,3
af390ed84a584a48b0486e77b95f88ef,model_b,2
31920ed00c6c46828fae30b54fa29907,model_a,3
d1c712feda0546f68b97baf356213c7f,model_a,0
ac5a869e10b44d4ab903f20466e26306,model_b,2
39f22eb912204ee98242b30a36ee05f5,tie (bothbad),1
0fad050bc4bf4406969e4fff5d617859,model_b,3
60e1177dc27840168ec8f82a45652b74,model_a,0
851d75b1fbce46be9980162c760241d4,model_a,1
ff1381969d2445e09d752d226d1b5ada,model_a,0
4c5995e4947e40c99975b0dfdfeeb7ad,model_a,1
b0fe375e6c2348acbb5aa0200c276da6,model_a,0
f94ff51b41f445de80181f7da8b8bcb1,model_a,2
c5ada228a592420c9163a7f72634a11b,model_a,0
34ea94bf1d134acea40b2d9dc6f44e75,model_b,0
d2713f87e3e5487da587d24ed02e434a,model_a,1
4a2f8abbe8d44b3baa60764c9e2bae6d,model_b,1
06d5b39ad2d74fb6b57662bc36cf007b,model_a,0
7ff2f59ec2de4f3baf205f30f9a1f36c,model_a,3
a764fb6d95874b7aa9db24d1fbc2e853,model_a,1
a5558251f78843de81625ed63fd10e72,model_b,3
7d83b6caed364b0ebcbb7c294598cbb5,model_b,3
ed98cd9892bb48b38ebc10f23bc70b88,model_a,3
908dbf7a7e244a7cbac5e3c90479edc3,model_b,3
b4aa19e0f79748c5a0c0701c250dd237,model_b,2
213ade8c2e994b64bb53e7d8b7fd0204,model_b,0
c0fddc96f20f429da60af4ec1f4667e3,model_b,1
3b297aa14c6648649c58924bb33484a0,model_a,0
555986991ec446c3962bc2e214fbc9e9,model_a,1
26b23e1bb4f04de98aa1b7d628b9eb86,tie (bothbad),0
ba8fb5d8087f4963a96f6b353d3e010f,model_b,0
958f99d3786b4269bb5fcf5db7ebd048,model_a,2
9beb6714236b4e97b44067f132096249,model_b,2
eb7310f3860542cb8b0b422c23c379a9,model_b,0
f8e5e37781d445ba9c8ef046e50fdb27,model_b,3
7e95868ab1b746e38b0b4173299453c6,model_b,2
893eb1010a2a46f1aaac8e36cc861607,model_a,2
89e9e99c296a419682efb29167dd8c27,model_a,0
725f9c8c8f93437bb3a6afa7dd95b2d5,model_a,1
04c7a9b6069d49e89c0ccc64cc531bad,tie (bothbad),1
568419d9bfe54b32a4158fbdc7cd7add,model_b,0
19f3313c50294269bde18212b78d7f67,model_b,3
02c07dd37a6943fe8b71bd7f6510a9df,model_b,0
d24d651ee85d4f90b63637149d4f1958,model_a,0
d61ef1ad7c874a2fb331cb9bf9d9b245,model_b,3
ebdd7f25c9414d8aad3c85dca2c823c3,model_a,1
0838dd234e854a5ea7df8e9492a1807a,tie (bothbad),0
c9faf2956c9b4a5884067d9fb3ed765c,model_b,0
ccbfe03a25dd4bda882d1593bb9f3d91,model_b,0
bf8f72a0d7e842768502a9ecf176406d,model_a,2
3632767552184c31a4e35dd32b0faad9,model_b,0
a4a036c8453247b48359b3a01b56711b,model_a,1
aaa59dfb6afa4822a275c31b43088d7c,tie (bothbad),1
24f3ddcf2cf24f8192fe7b03fdb7ddb1,model_a,2
20cb430f926a4b01bf0e60aa4230487d,model_a,0
59515431c57642c2aeb177a547248d1f,model_a,0
8aac91d49a564a0ab82159b6ee24d983,model_a,0
dfd6cffc99a7419697293e36ebf01c61,model_a,1
28b492060adf466b83fad62625872613,model_a,0
f4e2852aa60842e0b997871301c69117,model_a,1
a2270af33f7c43dca4986968a489658c,model_a,2
88e81b0c756d441c87c1360bddaa4ed6,model_a,2
33dc9644fb4649cfa4576023b9e06c24,tie (bothbad),0
e5c923a7fa3f4893beb432b4a06ef222,model_a,1
f2798110ec144a328589cd6fc62d5711,model_a,2
71d13e666aec40d9b9be1ac4057ef2af,model_a,1
6fa2f7011be34cc1ae51a40cb1302700,model_a,1
2cffa30ebfb04f04b48feb9501bde2bd,model_a,0
ede8c24b1ee94e019922ac1d8e43b136,model_b,0
6459346af784437abf93e884ebfe79ae,tie (bothbad),1
0d7d185a54a74d7ea9070a430dabe42c,model_b,3
2cc9f2cffd514c45b7d20c1030deec8e,model_a,1
237bf7e8ded845a79421482f8e509ecf,tie (bothbad),1
a0c524f7a5134eb1925c78a5340b9f89,model_b,3
03ed31becfb9415bba94ad9c571c52bb,model_a,1
0056c496205f4b68af045c68a95310d2,model_b,2
49a7648c34a2478ead9933f524abbb9a,model_b,1
337d055e95e449deb2020ca9faa5b673,model_b,1
df2b916bd4ae4c63896b9c0cb725f45f,model_a,0
28fd5df870544a90beedc7f981549c74,model_a,0
d12e2671eaae42808ec4ecc6d3a4fdd8,model_b,0
afdc73c5cae544e98c3b05697092e170,model_b,3
72bfe2a410bb429b8e6d1669bc5915e2,model_b,1
1475b7c135e545a4b2e6f1d367028635,model_b,0
34ef8419794d4c63806c013c12179a59,model_b,3
95524491b7ab4572ade92225162b8dfb,model_a,1
fedc6b6818994cd79fe3887b474a3320,model_b,1
d4702177f9e348c684391e7194d59c35,tie (bothbad),2
5f5df4645efc456491391288b9388fc5,model_a,2
9375e3a42d4d4273b097e2df01a4753f,model_a,0
b61bd7bb9ffd4284be8fe2555c962b48,model_a,2
2cad70fd50ed469ebe29ac0178b39cdb,model_b,1
ad6b6ca4ae134953afde08d054db27a9,model_a,2
3ac49953d0744fb990405f24275100da,model_b,2
501cbc7026424fafa582b18d1f47a758,model_a,0
375e6dbca2b3464f8f7d35ba4f76333b,model_b,1
448ad97c37c348b4bc8856a043d92c20,model_a,1
e7942b3126fe47deb72f811fb8a7272b,model_b,3
4246346f059045d7bf6ce580d4bc949f,model_a,0
34a4851c40ae4c59aaa5397372374c5f,model_a,3
bfab631c93e64c1ba121ba9493de8c8f,model_a,0
20ec5119267e4e24882cbd340b96d340,model_b,0
712655cbec124fa898ddb6dadf10d2b0,model_a,0
29576b6ef85044b8be2d603551bdb0c3,model_b,3
3fc919150ec54946a9d0767c7cc55f16,model_b,3
17167513515c4cdc814e091508cae97a,model_b,3
779fdf15c362480880c7bbf5a969cc68,model_b,3
bd5f6434588d4b0595f0f1aaca17a337,model_a,3
7f40617c09314cd8a0789f97a7c1782f,model_b,3
899fadafe80246759638f47b543dcaff,model_a,3
8d1d68cf1ccf400fba019f066c005ad4,model_a,1
ff07db62f477409bbc3741d34d09ce22,model_b,1
cfd3e96936f04b079aa64bdeba74c60e,model_b,3
f2507a8462f64ab1aea5aff06aec654b,model_a,3
0e4b9f7bf42b451e8e90ce97d6aeba15,model_b,3
a61c149b176d47b4a2a6d8edd054873e,model_a,0
48c81a7127c24829b9a6d750dd6efbcf,model_a,1
71dd53e6d7094428baea6a0bee1e4a6b,model_b,0
ade743ee37ba451388bc9c3847b08af7,model_a,0
14520c1d168f4492900d3a32763de282,model_a,0
15116a3483aa4296b8f3a92342d20299,model_b,1
7c0dd6b3c0c64bf2b6a2df20887a2231,model_a,1
f003cc4f9f964388950c9f642e6c4a55,model_a,0
ab2424db0c614da8b8328d6c345e8a35,model_b,0
e2344e137c5245d7b4173643a7ef9347,model_b,2
48094b44080947ba9bc5b1c026c4d4b4,tie (bothbad),0
00a83b6c63304610a7a97b0b6db8a1fd,tie (bothbad),3
c0ff989437cc45d1b3c77bede7835e2a,model_a,3
092ea35206cc4118abc03a6354995045,tie (bothbad),0
998b35fb8eab46429087d27ad0fe7456,tie (bothbad),1
7b39a1bafa2a48a7b10618692d6b360e,model_a,1
f89c24cf276341acaad4bc3397f78c83,model_b,3
22abdf6e7160434a8f4bd8ae7f027663,model_a,0
45ed2a62895149b98c64653f912b8cc2,model_a,3
cd54806e8cd94d9a993838deb31956dc,model_b,0
2bf878a99c9e4c8faa3e2190b415dd34,model_a,1
f48c3e55f78849ac9b6644ee2dc73eff,model_b,1
eddf01999e3d494aa73d756958d21af9,model_b,2
f77010e923e4487b87a1c56ccc69ce60,model_b,3
f59041bba9ef4d578f34d9c908243814,model_a,1
cd4d094739614f8486fc75cbc71c6535,model_b,0
1a7ff6421e044865b6d0b2f03c3530af,model_b,0
4f98ed1621564ac5b127749392da53d0,model_b,2
27ffb168be484f8799b856ceecd3f094,tie (bothbad),0
3d06e6c3e04340b7a558e2623803c656,model_b,0
e1525c430f9e49339fae38745f3441e8,model_b,1
62f050f044d14542b28238a36f336b14,model_a,3
a7fa3c59f3ac4a289bf04e69e3ad41e2,model_a,0
f10f032a8cb5499f820ef688a467d0a6,model_b,0
ca64cac068214b3983d485ca8d5311fe,model_b,1
e6e882780eb6440294ddc25e9cd7963a,model_a,0
255cd2f45aac493e9317c0ad6fc79aa1,model_a,0
7a909234106a4f8c8eedaeca16dc3fc4,model_a,0
ae61dd571be843ee9a12e0b118bab9ad,model_a,0
e23a1027eea7418085902872fa683aa0,model_b,3
473c13ea5c3740eb8aa40d4a6c9371b5,model_b,1
20631e0b67a9448aaa528c5618fd81c0,tie,2
a2366c4758254484b625dbf3b092ef0b,model_a,1
95a3128ae1db4fde8784a9f0c986597c,model_b,2
ecfeb71000fc4adcb366802f76458793,model_a,0
039613e569d5419180aff3b1a833578c,model_a,0
2f2d59ffacf549528c83e26f0f685250,model_a,1
67824e88dbab40e7a245ec9de905039d,model_b,0
a0c40d0d2e784455a433b64ecaf50357,model_a,0
636ca00e79c543be8558df8fc8bab987,model_a,0
5a8ce2702a5d46dd805e8fe2c9bbfc90,model_b,3
09ba43209556462998f40222b8d7f85d,model_b,0
95da4c69719a4e2d90ff6c337bb8aac7,model_b,2
02b5915f2d084e07b2fd73116c3dfb33,model_a,1
9cef76ebf02641069df7dcc0166e407e,model_b,0
8428cd1577a244ba8ed6cc9ddb77e88a,model_a,2
eef1d62165124ebebd432028d89247b4,model_a,1
e7cdd115524a4a4492aac9a53400445a,model_a,1
838979dcfd64408a834cd9c183c976a3,model_a,0
59bf8f3a97454bf991d6bdbf1128585a,model_a,0
ecd9271abdb743b98698a87ebdd6f34f,model_b,2
a57b3765bd79443aa5f8302d82407ccf,model_a,0
e5cf3cbd506a4e1e833ce4f99f082c46,model_b,0
e233ab3faa654a178797304ec389281d,model_a,1
80f2dd8c02604c95b2f86bd8baf342c4,model_a,0
46496af4bbba405fba491f9006c93fc9,model_a,1
d20d4719ecfa444fb8140cdd8df18669,model_b,3
8d1cd66d7b0f41a799fd7987bdbadbd8,model_b,1
63a36512d978423fb31f606166cb8ed8,model_b,0
8bb6e8c9592f465dad373248b15a784a,model_a,2
ac98df633d2140409cd99805d05a5491,model_b,1
3c5f349f6a50439dac81fcd553a76c91,model_a,1
86c6c82d35444bdc873db89ad9b55816,model_a,0
bcdbd0204dba4a16aa7ab7c80bb19d0f,tie (bothbad),1
0549d3ae1e724541974701958dd57b04,model_b,1
dd17b901c2834737910b16606d520283,model_b,2
84c6ab9c764c475c86a7b5ffa5ed4b6e,tie (bothbad),0
61215cf725f34fc593c87e5a146e9a6f,model_b,2
c422c4b60c9d4cc4973691f8775f157c,model_b,3
76c6cf3c48da463cb08ae0e587f67cd4,model_a,3
7bb979b6f2b94f849463081159d23a4c,tie (bothbad),2
87370c7bb1a94b308772e52969ee5df1,model_a,2
061fe13f81bc449cb2305aa1a4cd29e8,model_b,3
f09ab08f3a644883b1a137752ab7b07a,model_b,3
06f0215758474ace956fb8bc7437b338,model_b,0
e704b0085b3e408b95bd00cfceb864e9,model_b,0
b1148b5ca834452da4c4ff246aee63f9,model_a,1
7628968f970d4218a2a5ed79b09287be,model_a,2
03a110d8aa8e47dbae7f2dcbd1cfa283,model_a,2
1d51529653294831a855cb4855bd9c6a,model_a,3
6bfafd6908e343a3804b7047ff9e2038,model_a,3
518c7872a4394be1b6c45a12fe2eae1b,model_a,1
6a017e825e424f0996dacd98f602fb02,model_a,0
6069d5aff119426d9a82f248290476ab,model_a,0
724664fc54d842d5af6e0287834d5dfb,model_a,1
deccb054b0b64ac3bbcacb000b0fecd8,model_a,3
9278caaefc2c4274af81bc18aae0c05e,model_b,0
a0c69e86f04a4bcaac0f9957f2fa7cc3,model_b,3
47f64d594abb47238054b375fd7686ef,model_a,2
f483ad99d0aa4312bc7eaad7b98756e8,model_b,1
46687ff1518d483b9ac4c3dfe415be04,model_a,2
66ff1dda46d84e6b8a5103ffedf5b450,model_b,2
7b7e03b039b049a39663713b39305005,model_b,0
e4ef56c5968843b2acbc877276cf383c,model_a,3
6c0bbc1b0c0440d5acba9936366be97f,model_a,2
237567b4bc024dbe82a4bfac8394e2b9,model_b,3
2683a1b3d3254d6283cea154df6b2c48,model_a,1
3cd412ab2dd54c3dac1b6b736a4dc7b4,model_a,1
93a233f37e7b45a5a4f7c81b19d2b605,model_a,2
fdfd4bbc22664aecbb901f9dcf0f16e8,tie (bothbad),1
ccd8128d150d459bb742149dcea1995e,model_a,3
408fd909f7314176a51c366db9b5cd3c,model_a,1
c407878583b5481fbb675276469e5d1f,model_b,2
2ad8b09180b44d4fa1c83b6b84f755fe,model_b,1
cd828123557b4acd8a139e766a622132,model_b,3
dead81e818814a31ae237535705441e6,model_a,3
27d249c866344cf2919ca3c5fb78a25b,model_a,3
219536afdaf14049bbbd4e88cab78221,model_a,0
51db5c3cd6ff4f0db41fda123008025c,model_b,0
636877fb767f40dc8d53e4ff5994dba6,model_b,0
c60f4351c44349ac84e66cf031650902,model_a,0
313c784bf6ce43efa465c84cef4f2f10,model_a,2
39ae25c4819949cd87c2adb57230f6bb,model_b,1
920572b7fd0e4460b57a47a9b1300840,model_a,0
ee4a206514334100ac9d16a95ca333da,model_a,2
bedaa08837874076ad0786a7ef8b8614,model_a,0
9dcffa3fcfe44186a5f2723294b4ae30,model_a,1
4670ffcfd87540d99334f9d0211cfc32,model_a,1
9e9ea6b0be0d413bb79aeff3cee19e8b,model_b,2
66e966e65b444555ace5334868e1fbaf,model_b,0
9a5c798f6e654ad3802b745d0f696c89,model_b,0
e209e943a341436db6cf9d28c447f06e,model_a,0
0c957d50c4a24b7b96f2021198a2ac47,model_a,2
2f1ff7a271b94c22aedf1ab428daf7ae,model_a,0
d4da9165c929452686fb017d7a40739f,model_a,0
e5f94e7094e749f9b1029b596e615e97,model_b,2
bb3a4b2bc3b84d0cac6a7c038028193b,model_b,0
e6dc9c6c970b49cbb6f3cb8c57f18406,model_a,0
688b618292b04c68b3b6080b80f15a13,model_b,0
68c114688e14417b8c7770fb41d2f501,model_a,0
24ee7e58c8c8452eaae95e473c6793b4,model_b,1
c556d7b9a0834650806a9e7f49fa71c1,model_b,0
65d834018c15482aaebfb700d4eb287a,model_a,0
bd69e147e9f64b91bbc02653473fc81b,model_a,2
795ac60173424378b298b4338290702b,model_a,0
0ec32f2730a04a21b9b8759ed6f4e2b1,model_b,0
49cb9fabddc646e88974bcc07ff3e79f,model_b,0
8055e5ada6774464809de8da343bacd7,model_a,2
1e864a5b153344c18b346a5761cbec30,model_a,3
d6e1c4aea2db43e192bb201cca2ed410,tie (bothbad),2
4c873ecaf0674ccfbd2685b1bb0475cf,model_b,3
